index,filename,latency_s,num_detections,warmup
316,000000033707.jpg,0.025950300999966203,2,False
317,000000033759.jpg,0.024338388999922245,1,False
318,000000033854.jpg,0.026029246000007333,12,False
319,000000034071.jpg,0.02504864999991696,0,False
320,000000034139.jpg,0.02569583799981956,2,False
321,000000034205.jpg,0.024537722999866673,1,False
322,000000034257.jpg,0.02372371999990719,1,False
323,000000034417.jpg,0.02561881900010121,16,False
324,000000034452.jpg,0.025758283000186566,3,False
325,000000034760.jpg,0.025646948000030534,5,False
326,000000034873.jpg,0.026415080000106173,8,False
327,000000035062.jpg,0.02519357599999239,1,False
328,000000035197.jpg,0.02549750299999687,2,False
329,000000035279.jpg,0.025361818000192216,7,False
330,000000035326.jpg,0.025282225000182734,1,False
331,000000035682.jpg,0.025740244999951756,10,False
332,000000035770.jpg,0.02521196499992584,0,False
333,000000035963.jpg,0.024684537999974054,0,False
334,000000036494.jpg,0.02623794999999518,11,False
335,000000036539.jpg,0.025269207000064853,3,False
336,000000036660.jpg,0.024614723000013328,6,False
337,000000036678.jpg,0.024111295000011523,0,False
338,000000036844.jpg,0.026815062999958172,12,False
339,000000036861.jpg,0.025033038999936252,0,False
340,000000036936.jpg,0.025962597999978243,11,False
341,000000037670.jpg,0.025863486000162084,4,False
342,000000037689.jpg,0.025404669999943508,7,False
343,000000037740.jpg,0.026166615999954956,7,False
344,000000037751.jpg,0.02476464999995187,4,False
345,000000037777.jpg,0.02418916600004195,12,False
346,000000037988.jpg,0.025962227000036364,3,False
347,000000038048.jpg,0.02401907399985248,4,False
348,000000038070.jpg,0.02474113099992792,1,False
349,000000038118.jpg,0.024722372000042014,3,False
350,000000038210.jpg,0.025915171999940867,4,False
351,000000038576.jpg,0.025655097000026217,4,False
352,000000038678.jpg,0.0258615049999662,7,False
353,000000038825.jpg,0.024639372000137882,2,False
354,000000038829.jpg,0.025879727000074126,9,False
355,000000039405.jpg,0.025992450000103418,10,False
356,000000039477.jpg,0.02517896600011227,4,False
357,000000039480.jpg,0.02557111500004794,1,False
358,000000039484.jpg,0.026601877000075547,16,False
359,000000039551.jpg,0.025414744000045175,1,False
360,000000039670.jpg,0.02543081900012112,1,False
361,000000039769.jpg,0.02549083700000665,5,False
362,000000039785.jpg,0.02398962899997059,1,False
363,000000039914.jpg,0.0258738939999148,4,False
364,000000039951.jpg,0.02509644700012359,3,False
365,000000039956.jpg,0.025560077999898567,6,False
366,000000040036.jpg,0.024596983000037653,2,False
367,000000040083.jpg,0.025321076999944125,8,False
368,000000040471.jpg,0.025917282999898816,6,False
369,000000040757.jpg,0.024747445999992124,1,False
370,000000041488.jpg,0.02472027900012108,0,False
371,000000041633.jpg,0.025385781000068164,4,False
372,000000041635.jpg,0.025798966999900586,7,False
373,000000041872.jpg,0.025266837000117448,3,False
374,000000041888.jpg,0.024851020000141943,3,False
375,000000041990.jpg,0.025462743999923987,3,False
376,000000042070.jpg,0.0251349290001599,1,False
377,000000042102.jpg,0.024386888999970324,1,False
378,000000042178.jpg,0.024821019999990312,0,False
379,000000042276.jpg,0.02413511000008839,1,False
380,000000042296.jpg,0.024431054999922708,0,False
381,000000042528.jpg,0.025297817999899053,2,False
382,000000042563.jpg,0.026186505999930887,3,False
383,000000042628.jpg,0.02509041000007528,7,False
384,000000042888.jpg,0.023881053999957658,0,False
385,000000042889.jpg,0.024256091999859564,3,False
386,000000043314.jpg,0.02470211200011363,4,False
387,000000043435.jpg,0.026340820999848802,3,False
388,000000043581.jpg,0.024620574999971723,4,False
389,000000043737.jpg,0.025331057999892437,3,False
390,000000043816.jpg,0.024900204999994457,5,False
391,000000044068.jpg,0.025392559000010806,2,False
392,000000044195.jpg,0.024590667999973448,3,False
393,000000044260.jpg,0.024556056999927023,0,False
394,000000044279.jpg,0.025383280999903945,5,False
395,000000044590.jpg,0.024142814000015278,3,False
396,000000044652.jpg,0.025307540000085282,1,False
397,000000044699.jpg,0.025299743000005037,5,False
398,000000044877.jpg,0.02529609599992,2,False
399,000000045070.jpg,0.026019819000111966,3,False
400,000000045090.jpg,0.02405279499998869,2,False
401,000000045229.jpg,0.0276173430002018,16,False
402,000000045472.jpg,0.02646884000000682,11,False
403,000000045550.jpg,0.025655893000021024,4,False
